timestamp,date,latitude,longitude
1650796134,"2022-04-24 10:28:54",45.045128,7.712942
1650796175,"2022-04-24 10:29:35",45.044382,7.713608
1650796204,"2022-04-24 10:30:04",45.044272,7.714527
1650796235,"2022-04-24 10:30:35",45.044177,7.715822
1650796264,"2022-04-24 10:31:04",45.043894,7.716135
1650796300,"2022-04-24 10:31:40",45.043586,7.715765
1650796329,"2022-04-24 10:32:09",45.043074,7.715436
1650796335,"2022-04-24 10:32:15",45.04318,7.715871
1650796360,"2022-04-24 10:32:40",45.042872,7.715956
1650796388,"2022-04-24 10:33:08",45.042449,7.715695
1650796423,"2022-04-24 10:33:43",45.04137,7.715114
1650796425,"2022-04-24 10:33:45",45.041677,7.715148
1650796456,"2022-04-24 10:34:16",45.041246,7.715059
1650796487,"2022-04-24 10:34:47",45.040489,7.714483
1650796517,"2022-04-24 10:35:17",45.040517,7.713842
1650796549,"2022-04-24 10:35:49",45.044294,7.716843
1650796553,"2022-04-24 10:35:53",45.04007,7.714201
1650796589,"2022-04-24 10:36:29",45.03991,7.713859
1650796608,"2022-04-24 10:36:48",45.039692,7.713413
1650796645,"2022-04-24 10:37:25",45.039852,7.7116
1650796696,"2022-04-24 10:38:16",45.040422,7.709922
1650796740,"2022-04-24 10:39:00",45.041224,7.70901
1650796776,"2022-04-24 10:39:36",45.041725,7.708605
1650796800,"2022-04-24 10:40:00",45.042675,7.708959
1650796813,"2022-04-24 10:40:13",45.041757,7.7075
1650796860,"2022-04-24 10:41:00",45.042675,7.708959
1650796865,"2022-04-24 10:41:05",45.04118,7.707294
1650796921,"2022-04-24 10:42:01",45.042675,7.708959
1650796924,"2022-04-24 10:42:04",45.040858,7.706951
1650796963,"2022-04-24 10:42:43",45.040925,7.707861
1650797016,"2022-04-24 10:43:36",45.039735,7.713394
1650797021,"2022-04-24 10:43:41",45.039315,7.709925
1650797054,"2022-04-24 10:44:14",45.03898,7.710228
1650797090,"2022-04-24 10:44:50",45.03878,7.710968
1650797150,"2022-04-24 10:45:50",45.038429,7.711381
1650797210,"2022-04-24 10:46:50",45.038211,7.711735
1650797240,"2022-04-24 10:47:20",45.038114,7.712567
1650797270,"2022-04-24 10:47:50",45.037654,7.71368
1650797301,"2022-04-24 10:48:21",45.036999,7.713505
1650797361,"2022-04-24 10:49:21",45.036664,7.713167
1650797420,"2022-04-24 10:50:20",45.039735,7.713394
1650797424,"2022-04-24 10:50:24",45.035637,7.713035
1650797464,"2022-04-24 10:51:04",45.03527,7.713971
1650797515,"2022-04-24 10:51:55",45.034846,7.714353
1650797553,"2022-04-24 10:52:33",45.0343,7.71454
1650797590,"2022-04-24 10:53:10",45.033305,7.714478
1650797635,"2022-04-24 10:53:55",45.032598,7.712974
1650797678,"2022-04-24 10:54:38",45.032277,7.712486
1650797714,"2022-04-24 10:55:14",45.031937,7.71243
1650797736,"2022-04-24 10:55:36",45.031372,7.712317
1650797770,"2022-04-24 10:56:10",45.032134,7.71365
1650797838,"2022-04-24 10:57:18",45.03239,7.713073
1650797882,"2022-04-24 10:58:02",45.032182,7.715261
1650797965,"2022-04-24 10:59:25",45.031199,7.715133
1650797990,"2022-04-24 10:59:50",45.030921,7.715114
1650798005,"2022-04-24 11:00:05",45.03049,7.71415
1650798059,"2022-04-24 11:00:59",45.029958,7.712976
1650798097,"2022-04-24 11:01:37",45.02938,7.71343
1650798151,"2022-04-24 11:02:31",45.029028,7.714361
1650798186,"2022-04-24 11:03:06",45.029256,7.715155
1650798230,"2022-04-24 11:03:50",45.029572,7.716281
1650798343,"2022-04-24 11:05:43",45.029829,7.716705
1650798379,"2022-04-24 11:06:19",45.030739,7.719019
1650798425,"2022-04-24 11:07:05",45.030704,7.720296
1650798472,"2022-04-24 11:07:52",45.030527,7.721628
1650798511,"2022-04-24 11:08:31",45.030714,7.722436
1650798547,"2022-04-24 11:09:07",45.031205,7.721905
1650798595,"2022-04-24 11:09:55",45.03133,7.721399
1650798852,"2022-04-24 11:14:12",45.031042,7.721359
1650798886,"2022-04-24 11:14:46",45.031356,7.721347
1650799645,"2022-04-24 11:27:25",45.031071,7.721389
1650799678,"2022-04-24 11:27:58",45.030828,7.722239
1650799731,"2022-04-24 11:28:51",45.030773,7.718579
1650799765,"2022-04-24 11:29:25",45.029696,7.716235
1650799804,"2022-04-24 11:30:04",45.029457,7.714253
1650799983,"2022-04-24 11:33:03",45.029625,7.71562
1650800024,"2022-04-24 11:33:44",45.030643,7.717736
1650800057,"2022-04-24 11:34:17",45.030886,7.717295
1650800093,"2022-04-24 11:34:53",45.031467,7.717889
1650800126,"2022-04-24 11:35:26",45.033048,7.718733
1650800163,"2022-04-24 11:36:03",45.03235,7.716493
1650800214,"2022-04-24 11:36:54",45.031396,7.712845
1650800248,"2022-04-24 11:37:28",45.031328,7.711914
1650800287,"2022-04-24 11:38:07",45.031843,7.712596
1650800331,"2022-04-24 11:38:51",45.032751,7.713298
1650800376,"2022-04-24 11:39:36",45.033922,7.714959
1650800412,"2022-04-24 11:40:12",45.034752,7.714171
1650800470,"2022-04-24 11:41:10",45.035316,7.71618
1650800522,"2022-04-24 11:42:02",45.035704,7.713186
1650800556,"2022-04-24 11:42:36",45.036324,7.712196
1650800596,"2022-04-24 11:43:16",45.037542,7.712076
1650800650,"2022-04-24 11:44:10",45.040864,7.707323
1650800706,"2022-04-24 11:45:06",45.039755,7.711956
1650800714,"2022-04-24 11:45:14",45.039756,7.712808
1650800745,"2022-04-24 11:45:45",45.039735,7.713394
1650800748,"2022-04-24 11:45:48",45.042439,7.715442
1650800778,"2022-04-24 11:46:18",45.043331,7.716531
1650800785,"2022-04-24 11:46:25",45.04395,7.715625
1650800808,"2022-04-24 11:46:48",45.04487,7.713615
1650800839,"2022-04-24 11:47:19",45.046337,7.711756
1650800873,"2022-04-24 11:47:53",45.047818,7.709041
1650800906,"2022-04-24 11:48:26",45.049863,7.706408
1650800940,"2022-04-24 11:49:00",45.052903,7.707023
1650800973,"2022-04-24 11:49:33",45.052763,7.707428
1650801005,"2022-04-24 11:50:05",45.053605,7.699401
1650801013,"2022-04-24 11:50:13",45.053983,7.699037
1650801035,"2022-04-24 11:50:35",45.054652,7.697944
1650801067,"2022-04-24 11:51:07",45.056181,7.696327
1650801100,"2022-04-24 11:51:40",45.057583,7.693602
1650801134,"2022-04-24 11:52:14",45.055978,7.691326
1650801167,"2022-04-24 11:52:47",45.059656,7.691385
1650801202,"2022-04-24 11:53:22",45.059797,7.695436
1650801204,"2022-04-24 11:53:24",45.061205,7.693255
1650801244,"2022-04-24 11:54:04",45.063034,7.695331
1650801264,"2022-04-24 11:54:24",45.062812,7.699129
1650801294,"2022-04-24 11:54:54",45.064325,7.695269
1650801326,"2022-04-24 11:55:26",45.064919,7.695612
1650801335,"2022-04-24 11:55:35",45.065152,7.694234
1650801357,"2022-04-24 11:55:57",45.06565,7.693181
1650801373,"2022-04-24 11:56:13",45.066001,7.6924
1650801387,"2022-04-24 11:56:27",45.064953,7.694193
1650801421,"2022-04-24 11:57:01",45.06685,7.689986
1650801454,"2022-04-24 11:57:34",45.067474,7.68846
1650801488,"2022-04-24 11:58:08",45.068082,7.686804
1650801520,"2022-04-24 11:58:40",45.068683,7.685212
1650801530,"2022-04-24 11:58:50",45.068817,7.684548
1650801551,"2022-04-24 11:59:11",45.069302,7.6838
1650801583,"2022-04-24 11:59:43",45.070145,7.683353
1650801617,"2022-04-24 12:00:17",45.070883,7.683037
1650801648,"2022-04-24 12:00:48",45.072141,7.683822
1650801710,"2022-04-24 12:01:50",45.072374,7.684081
1650801803,"2022-04-24 12:03:23",45.072222,7.684203
