timestamp,latitude,longitude,NO2 (ppb),superato limite, percentuale sup
1650795513,45.053444,7.698988,33.000000,SI 230
1650795543,45.053684,7.701445,33.000000,SI 230
1650795577,45.054028,7.703029,33.000000,SI 230
1650795577,45.054028,7.703029,30.000000,SI 200
1650795608,45.053398,7.704599,30.000000,SI 200
1650795618,45.053417,7.705113,30.000000,SI 200
1650795618,45.053417,7.705113,35.000000,SI 250
1650795639,45.053116,7.705871,35.000000,SI 250
1650795670,45.053017,7.706295,35.000000,SI 250
1650795704,45.052162,7.707188,35.000000,SI 250
1650795704,45.052162,7.707188,38.000000,SI 280
1650795735,45.050934,7.706363,38.000000,SI 280
1650795766,45.050182,7.706491,41.000000,SI 310
1650795799,45.049320,7.706938,41.000000,SI 310
1650795799,45.049320,7.706938,45.000000,SI 350
1650795830,45.048611,7.707337,45.000000,SI 350
1650795853,45.048046,7.707692,45.000000,SI 350
1650795893,45.047535,7.708340,45.000000,SI 350
1650795893,45.047535,7.708340,43.000000,SI 330
1650795908,45.047588,7.708892,43.000000,SI 330
1650795954,45.048038,7.709865,43.000000,SI 330
1650795954,45.048038,7.709865,54.000000,SI 440
1650795986,45.047832,7.710218,54.000000,SI 440
1650795986,45.047832,7.710218,54.000000,SI 440
1650796028,45.047325,7.710613,54.000000,SI 440
1650796047,45.047215,7.711262,54.000000,SI 440
1650796047,45.047215,7.711262,46.000000,SI 360
1650796079,45.046288,7.711811,46.000000,SI 360
1650796109,45.045933,7.712054,46.000000,SI 360
1650796109,45.045933,7.712054,46.000000,SI 360
1650796134,45.045128,7.712942,46.000000,SI 360
1650796175,45.044380,7.713608,46.000000,SI 360
1650796175,45.044380,7.713608,53.000000,SI 430
1650796204,45.044273,7.714527,53.000000,SI 430
1650796235,45.044178,7.715822,53.000000,SI 430
1650796235,45.044178,7.715822,50.000000,SI 400
1650796264,45.043896,7.716135,50.000000,SI 400
1650796300,45.043587,7.715765,50.000000,SI 400
1650796300,45.043587,7.715765,49.000000,SI 390
1650796329,45.043076,7.715436,49.000000,SI 390
1650796335,45.043179,7.715871,49.000000,SI 390
1650796360,45.042873,7.715956,55.000000,SI 450
1650796388,45.042450,7.715695,55.000000,SI 450
1650796423,45.041370,7.715114,55.000000,SI 450
1650796423,45.041370,7.715114,60.000000,SI 500
1650796425,45.041676,7.715148,60.000000,SI 500
1650796456,45.041245,7.715059,60.000000,SI 500
1650796456,45.041245,7.715059,65.000000,SI 550
1650796487,45.040489,7.714483,65.000000,SI 550
1650796517,45.040516,7.713842,65.000000,SI 550
1650796517,45.040516,7.713842,57.000000,SI 470
1650796549,45.044292,7.716843,57.000000,SI 470
1650796553,45.040070,7.714201,57.000000,SI 470
1650796589,45.039909,7.713859,57.000000,SI 470
1650796589,45.039909,7.713859,53.000000,SI 430
1650796608,45.039692,7.713413,53.000000,SI 430
1650796645,45.039852,7.711600,53.000000,SI 430
1650796645,45.039852,7.711600,53.000000,SI 430
1650796696,45.040421,7.709922,53.000000,SI 430
1650796696,45.040421,7.709922,58.000000,SI 480
1650796740,45.041225,7.709010,58.000000,SI 480
1650796776,45.041725,7.708605,58.000000,SI 480
1650796776,45.041725,7.708605,59.000000,SI 490
1650796800,45.042675,7.708959,59.000000,SI 490
1650796813,45.041756,7.707500,59.000000,SI 490
1650796860,45.042675,7.708959,59.000000,SI 490
1650796860,45.042675,7.708959,63.000000,SI 530
1650796865,45.041180,7.707294,63.000000,SI 530
1650796921,45.042675,7.708959,63.000000,SI 530
1650796921,45.042675,7.708959,61.000000,SI 510
1650796924,45.040859,7.706951,61.000000,SI 510
1650796963,45.040924,7.707861,61.000000,SI 510
1650796963,45.040924,7.707861,61.000000,SI 510
1650797016,45.039734,7.713394,61.000000,SI 510
1650797016,45.039734,7.713394,67.000000,SI 570
1650797021,45.039314,7.709925,67.000000,SI 570
1650797054,45.038979,7.710228,67.000000,SI 570
1650797090,45.038780,7.710968,67.000000,SI 570
1650797090,45.038780,7.710968,75.000000,SI 650
1650797150,45.038429,7.711381,75.000000,SI 650
1650797150,45.038429,7.711381,81.000000,SI 710
1650797210,45.038212,7.711735,81.000000,SI 710
1650797210,45.038212,7.711735,75.000000,SI 650
1650797240,45.038113,7.712567,75.000000,SI 650
1650797240,45.038113,7.712567,0.000000,NO 650
1650797270,45.037655,7.713680,0.000000,NO 650
1650797301,45.036999,7.713505,0.000000,NO 650
1650797301,45.036999,7.713505,67.000000,SI 570
1650797361,45.036663,7.713167,67.000000,SI 570
1650797361,45.036663,7.713167,56.000000,SI 460
1650797420,45.039734,7.713394,56.000000,SI 460
1650797420,45.039734,7.713394,57.000000,SI 470
1650797424,45.035637,7.713035,57.000000,SI 470
1650797464,45.035271,7.713971,57.000000,SI 470
1650797515,45.034847,7.714353,57.000000,SI 470
1650797515,45.034847,7.714353,53.000000,SI 430
1650797553,45.034302,7.714540,53.000000,SI 430
1650797553,45.034302,7.714540,50.000000,SI 400
1650797590,45.033306,7.714478,50.000000,SI 400
1650797635,45.032597,7.712974,50.000000,SI 400
1650797635,45.032597,7.712974,52.000000,SI 420
1650797678,45.032276,7.712486,52.000000,SI 420
1650797678,45.032276,7.712486,51.000000,SI 410
1650797714,45.031937,7.712430,51.000000,SI 410
1650797736,45.031372,7.712317,51.000000,SI 410
1650797736,45.031372,7.712317,50.000000,SI 400
1650797770,45.032135,7.713650,50.000000,SI 400
1650797838,45.032391,7.713073,52.000000,SI 420
1650797838,45.032391,7.713073,50.000000,SI 400
1650797882,45.032181,7.715261,50.000000,SI 400
1650797965,45.031200,7.715133,45.000000,SI 350
1650797965,45.031200,7.715133,47.000000,SI 370
1650797990,45.030922,7.715114,47.000000,SI 370
1650798005,45.030491,7.714150,47.000000,SI 370
1650798059,45.029957,7.712976,47.000000,SI 370
1650798059,45.029957,7.712976,0.000000,NO 370
1650798097,45.029381,7.713430,0.000000,NO 370
1650798097,45.029381,7.713430,50.000000,SI 400
1650798151,45.029030,7.714361,50.000000,SI 400
1650798151,45.029030,7.714361,54.000000,SI 440
1650798186,45.029255,7.715155,54.000000,SI 440
1650798230,45.029572,7.716281,54.000000,SI 440
1650798230,45.029572,7.716281,53.000000,SI 430
1650798343,45.029827,7.716705,52.000000,SI 420
1650798343,45.029827,7.716705,52.000000,SI 420
1650798379,45.030739,7.719019,52.000000,SI 420
1650798379,45.030739,7.719019,48.000000,SI 380
1650798425,45.030704,7.720296,48.000000,SI 380
1650798472,45.030525,7.721628,48.000000,SI 380
1650798472,45.030525,7.721628,59.000000,SI 490
1650798511,45.030712,7.722436,59.000000,SI 490
1650798511,45.030712,7.722436,58.000000,SI 480
1650798547,45.031204,7.721905,58.000000,SI 480
1650798595,45.031330,7.721399,58.000000,SI 480
1650798595,45.031330,7.721399,55.000000,SI 450
1650798852,45.031040,7.721359,75.000000,SI 650
1650798852,45.031040,7.721359,86.000000,SI 760
1650798886,45.031357,7.721347,86.000000,SI 760
1650798886,45.031357,7.721347,97.000000,SI 870
1650799645,45.031071,7.721389,116.000000,SI 1060
1650799645,45.031071,7.721389,99.000000,SI 890
1650799678,45.030827,7.722239,99.000000,SI 890
1650799731,45.030773,7.718579,99.000000,SI 890
1650799731,45.030773,7.718579,100.000000,SI 900
1650799765,45.029697,7.716235,100.000000,SI 900
1650799765,45.029697,7.716235,105.000000,SI 950
1650799804,45.029457,7.714253,105.000000,SI 950
1650799983,45.029625,7.715620,80.000000,SI 700
1650799983,45.029625,7.715620,81.000000,SI 710
1650800024,45.030643,7.717736,81.000000,SI 710
1650800024,45.030643,7.717736,77.000000,SI 670
1650800057,45.030888,7.717295,77.000000,SI 670
1650800057,45.030888,7.717295,73.000000,SI 630
1650800093,45.031467,7.717889,73.000000,SI 630
