timestamp,latitudine,longitudine,PM10 (ug/m3)
1645599243,45.071239,7.692713,7.554523
1645599243,45.071239,7.692713,8.544426
1645599275,45.071400,7.693103,8.544426
1645599277,45.071091,7.692333,8.544426
1645599307,45.071239,7.692930,8.544426
1645599307,45.071239,7.692930,5.554111
1645599337,45.071560,7.693149,5.554111
1645599369,45.071331,7.692647,5.554111
1645599369,45.071331,7.692647,2.000000
1645599432,45.071373,7.693195,2.000000
1645599432,45.071373,7.693195,2.000000
1645599454,45.071167,7.692674,2.000000
1645599524,45.071453,7.693069,2.000000
1645599524,45.071453,7.693069,2.504656
1645599587,45.071255,7.693397,2.504656
1645599587,45.071255,7.693397,2.000000
1645599619,45.071175,7.692706,2.000000
1645599619,45.071175,7.692706,2.000000
1645599714,45.070698,7.692418,2.000000
1645599714,45.070698,7.692418,2.000000
1645599763,45.070969,7.692883,2.000000
1645599763,45.070969,7.692883,2.000000
1645599776,45.070614,7.692773,2.000000
1645599776,45.070614,7.692773,2.000000
1645599824,45.070454,7.693094,2.000000
1645599837,45.070629,7.692736,2.000000
1645599837,45.070629,7.692736,2.000000
1645599947,45.070568,7.693184,2.000000
1645599947,45.070568,7.693184,2.000000
1645599993,45.070652,7.692683,2.000000
1645599993,45.070652,7.692683,2.650475
1645600174,45.070980,7.692649,3.779094
1645600174,45.070980,7.692649,5.399937
1645600211,45.070591,7.692674,5.399937
1645600211,45.070591,7.692674,2.429303
1645600276,45.070984,7.692254,2.429303
1645600276,45.070984,7.692254,2.000000
1645600307,45.070621,7.692732,2.000000
1645601547,45.070698,7.692270,5.415906
1645601547,45.070698,7.692270,6.273074
1645601574,45.070652,7.692721,6.273074
1645601933,45.070690,7.692338,6.173211
1645601933,45.070690,7.692338,11.411198
1645601974,45.070648,7.692731,11.411198
1645601974,45.070648,7.692731,6.134813
1645603218,45.070850,7.692416,25.309904
1645603218,45.070850,7.692416,9.247765
1645603293,45.070545,7.692450,9.247765
1645603293,45.070545,7.692450,13.801788
1645603354,45.070293,7.692201,13.801788
1645603354,45.070293,7.692201,6.621643
1645603480,45.070583,7.692244,7.082938
1645603480,45.070583,7.692244,40.480629
1645603543,45.070274,7.692073,40.480629
1645603543,45.070274,7.692073,31.550758
1645603728,45.070538,7.692400,50.675766
1645603728,45.070538,7.692400,202.546326
1645603790,45.070827,7.692594,202.546326
1645603790,45.070827,7.692594,34.380905
1645603801,45.070454,7.691542,34.380905
1645603801,45.070454,7.691542,20.109371
1645603821,45.071026,7.692829,20.109371
1645603870,45.070721,7.691567,20.109371
1645603870,45.070721,7.691567,6.870901
1645603886,45.071049,7.692812,6.870901
1645603948,45.070770,7.692500,6.870901
1645603948,45.070770,7.692500,7.072308
1645603979,45.070469,7.692224,7.072308
1645603979,45.070469,7.692224,13.478145
1645604041,45.070717,7.692471,13.478145
1645604041,45.070717,7.692471,5.915585
1645604089,45.070858,7.692056,5.915585
1645604103,45.071018,7.692818,5.915585
1645604103,45.071018,7.692818,4.077016
1645604137,45.070751,7.692377,4.077016
1645604198,45.070618,7.692724,4.077016
1645604198,45.070618,7.692724,29.470636
1645604384,45.069672,7.693113,13.379344
1645604384,45.069672,7.693113,11.360307
1645604415,45.070660,7.692680,11.360307
1645604415,45.070660,7.692680,18.002848
1645604507,45.070724,7.692194,18.002848
1645604507,45.070724,7.692194,10.629221
1645604541,45.070648,7.692630,10.629221
1645604541,45.070648,7.692630,26.668478
1645604620,45.070473,7.692166,26.668478
1645604620,45.070473,7.692166,20.329664
1645604634,45.070667,7.692644,20.329664
1645604703,45.070301,7.691986,10.236425
1645604703,45.070301,7.691986,27.384691
1645604727,45.070667,7.692691,27.384691
1645604748,45.070526,7.691937,27.384691
1645604790,45.070641,7.692686,27.384691
1645604790,45.070641,7.692686,11.440794
1645604900,45.070824,7.692158,15.290147
1645604900,45.070824,7.692158,22.647444
1645604914,45.070637,7.692681,22.647444
1645604959,45.070702,7.692292,22.647444
