timestamp,latitudine,longitudine,PM25 (ug/m3)
1645603948,45.070770,7.692500,6.072308
1645603948,45.070770,7.692500,5.452065
1645603979,45.070469,7.692224,5.452065
1645603979,45.070469,7.692224,4.915585
1645604041,45.070717,7.692471,4.915585
1645604041,45.070717,7.692471,3.077016
1645604089,45.070858,7.692056,3.077016
1645604103,45.071018,7.692818,3.077016
1645604103,45.071018,7.692818,1.000000
1645604137,45.070751,7.692377,1.000000
1645604198,45.070618,7.692724,1.000000
1645604198,45.070618,7.692724,5.793262
1645604384,45.069672,7.693113,1.635316
1645604384,45.069672,7.693113,1.636437
1645604415,45.070660,7.692680,1.636437
1645604415,45.070660,7.692680,5.512118
1645604507,45.070724,7.692194,5.512118
1645604507,45.070724,7.692194,1.824910
1645604541,45.070648,7.692630,1.824910
1645604541,45.070648,7.692630,7.071754
1645604620,45.070473,7.692166,7.071754
1645604620,45.070473,7.692166,2.226632
1645604634,45.070667,7.692644,2.226632
1645604703,45.070301,7.691986,1.970256
1645604703,45.070301,7.691986,3.017928
1645604727,45.070667,7.692691,3.017928
1645604748,45.070526,7.691937,3.017928
1645604790,45.070641,7.692686,3.017928
1645604790,45.070641,7.692686,1.656023
1645604900,45.070824,7.692158,3.651443
1645604900,45.070824,7.692158,2.139169
1645604914,45.070637,7.692681,2.139169
1645604959,45.070702,7.692292,2.139169
1645604959,45.070702,7.692292,3.790452
1645604962,45.070927,7.691966,3.790452
1645604976,45.071095,7.691630,3.790452
1645605007,45.070641,7.692736,3.790452
1645605007,45.070641,7.692736,4.234125
1645605016,45.070831,7.692135,4.234125
1645605038,45.070629,7.692681,4.234125
1645605301,45.070732,7.692245,4.886373
1645605301,45.070732,7.692245,5.544269
1645605319,45.070656,7.692660,5.544269
1645605726,45.070347,7.693221,4.405486
1645605726,45.070347,7.693221,3.084109
1645605753,45.070648,7.692708,3.084109
1645605771,45.070389,7.692970,3.084109
1645605783,45.070625,7.692691,3.084109
1645605783,45.070625,7.692691,4.509874
1645605864,45.070988,7.692571,4.509874
1645605864,45.070988,7.692571,6.330056
1645605874,45.070690,7.692638,6.330056
1645606176,45.070419,7.692305,1.093302
1645606176,45.070419,7.692305,4.007648
1645606209,45.070023,7.692110,4.007648
1645606209,45.070023,7.692110,12.297520
1645606251,45.070450,7.692594,12.297520
1645606320,45.070099,7.692231,1.000000
1645606320,45.070099,7.692231,2.392337
1645606362,45.070126,7.691080,2.392337
1645606369,45.070339,7.691736,2.392337
1645606400,45.070515,7.692300,2.392337
1645606400,45.070515,7.692300,2.349633
1645606462,45.070492,7.692707,2.349633
1645606462,45.070492,7.692707,4.048440
1645606490,45.070816,7.692641,4.048440
1645606523,45.070469,7.692298,4.048440
1645606523,45.070469,7.692298,3.354370
1645606584,45.070244,7.691982,3.354370
1645606584,45.070244,7.691982,3.583380
1645607483,45.069958,7.691984,4.857362
1645607483,45.069958,7.691984,4.856630
1645607856,45.070400,7.691937,4.463849
1645607856,45.070400,7.691937,3.176161
1645607887,45.070087,7.691961,3.176161
1645607887,45.070087,7.691961,6.064688
1645607915,45.070641,7.693208,6.064688
1645608011,45.070316,7.692021,3.569729
1645608011,45.070316,7.692021,5.971579
1645608097,45.068542,7.691385,5.971579
1645608097,45.068542,7.691385,2.269203
1645608104,45.069637,7.691708,2.269203
1645608135,45.068542,7.691385,2.269203
1645608135,45.068542,7.691385,1.876429
1645608185,45.069111,7.691000,1.876429
1645608185,45.069111,7.691000,2.992581
1645608304,45.069534,7.691605,4.231070
1645608304,45.069534,7.691605,3.093339
1645608353,45.069843,7.691421,3.093339
1645608389,45.069973,7.692007,3.093339
1645608389,45.069973,7.692007,4.875644
1645608797,45.070400,7.691941,4.965371
1645608797,45.070400,7.691941,5.483555
1645608828,45.070110,7.691978,5.483555
1645608953,45.070374,7.691771,2.034864
1645608953,45.070374,7.691771,1.750043
1645609045,45.070072,7.691879,4.539299
1645609045,45.070072,7.691879,4.067901
1645609378,45.070404,7.691937,4.046183
1645609378,45.070404,7.691937,1.397589
1645609408,45.069992,7.691807,1.397589
1645609452,45.071766,7.695105,1.397589
1645609452,45.071766,7.695105,2.482121
1645609470,45.070442,7.692334,2.482121
1645609600,45.070732,7.692444,4.466868
1645609600,45.070732,7.692444,4.203437
1645609610,45.071087,7.692985,4.203437
1645609665,45.070877,7.691962,4.203437
1645609665,45.070877,7.691962,3.145342
1645609685,45.070911,7.692845,3.145342
1645609685,45.070911,7.692845,7.844183
1645609739,45.070755,7.692128,7.844183
1645609739,45.070755,7.692128,3.175618
1645609795,45.070889,7.692477,3.175618
1645609850,45.070580,7.692291,4.266996
1645609942,45.070400,7.691940,4.907984
1645609942,45.070400,7.691940,6.118945
1645610054,45.074280,7.692837,8.123413
1645610054,45.074280,7.692837,1.000000
1645610103,45.070667,7.692161,1.000000
1645610103,45.070667,7.692161,1.000000
1645610130,45.070404,7.692363,1.000000
1645610222,45.070454,7.691973,3.054773
1645610222,45.070454,7.691973,1.000000
1645612021,45.070286,7.692323,1.446653
1645612021,45.070286,7.692323,4.367001
1645612058,45.070457,7.691827,4.367001
1645612264,45.070538,7.692220,1.000000
1645612264,45.070538,7.692220,4.848746
1645612319,45.070274,7.692124,4.848746
1645612319,45.070274,7.692124,3.425887
1645613238,45.070553,7.692085,6.189114
1645613238,45.070553,7.692085,11.156606
1645613432,45.070278,7.691983,6.641721
1645613432,45.070278,7.691983,7.848920
1645613504,45.070438,7.692292,7.848920
1645613504,45.070438,7.692292,12.360696
1645613619,45.070202,7.692062,6.483845
1645613619,45.070202,7.692062,1.516042
1645613680,45.070438,7.692247,1.516042
1645613680,45.070438,7.692247,3.545330
1645613803,45.070805,7.692471,1.000000
1645613803,45.070805,7.692471,2.684435
1645613834,45.070969,7.692821,2.684435
1645613834,45.070969,7.692821,2.684435
1645613847,45.070637,7.692483,2.684435
1645613864,45.071007,7.692816,2.684435
1645613926,45.070759,7.692569,2.684435
1645613926,45.070759,7.692569,1.000000
1645613956,45.070480,7.692356,1.000000
1645613956,45.070480,7.692356,2.360850
1645614048,45.070229,7.691932,2.360850
1645614048,45.070229,7.691932,2.131953
1645614238,45.070580,7.692229,1.361665
1645614238,45.070580,7.692229,2.936973
1645614415,45.070137,7.691936,3.238985
1645614455,45.070412,7.692018,1.000000
1645614782,45.070438,7.692409,2.438649
1645614782,45.070438,7.692409,2.438649
1645614831,45.070381,7.692001,2.438649
1645614896,45.070271,7.692357,2.416725
1645614896,45.070271,7.692357,1.954441
1645614923,45.070499,7.692058,1.954441
1645615032,45.070198,7.691991,3.527922
1645615032,45.070198,7.691991,1.736086
1645615079,45.070473,7.692000,1.736086
1645615079,45.070473,7.692000,1.000000
1645615496,45.070194,7.692338,1.000000
1645615496,45.070194,7.692338,1.000000
1645615517,45.070370,7.691951,1.000000
1645615589,45.070419,7.692344,1.000000
1645615589,45.070419,7.692344,1.000000
1645615704,45.070282,7.691941,2.755209
1645615704,45.070282,7.691941,1.000000
1645616013,45.070568,7.692219,1.421083
1645616013,45.070568,7.692219,1.421083
1645616130,45.070332,7.691878,1.000000
1645616130,45.070332,7.691878,1.000000
1645616474,45.070599,7.691992,2.297187
1645616474,45.070599,7.691992,1.225649
1645616527,45.070221,7.692130,1.225649
1645616527,45.070221,7.692130,3.450838
1645616565,45.070538,7.692051,3.450838
1645616601,45.070232,7.692090,3.450838
1645616601,45.070232,7.692090,1.000000
1645616901,45.070541,7.692293,3.311259
1645616901,45.070541,7.692293,3.673230
1645617020,45.070938,7.692710,3.168162
1645617020,45.070938,7.692710,6.675382
1645617508,45.070641,7.692443,2.761012
1645617508,45.070641,7.692443,1.000000
1645617516,45.071011,7.692992,1.000000
1645617583,45.070480,7.693775,1.000000
1645617583,45.070480,7.693775,2.287883
1645617617,45.069897,7.693475,2.287883
1645617617,45.069897,7.693475,3.069510
1645617633,45.068504,7.693567,3.069510
1645617682,45.069157,7.692956,3.069510
1645617682,45.069157,7.692956,2.178579
1645617709,45.068615,7.692590,2.178579
1645617740,45.068344,7.692637,2.178579
1645617740,45.068344,7.692637,1.611273
1645617771,45.068035,7.693308,1.611273
1645617806,45.067776,7.693809,1.611273
1645617806,45.067776,7.693809,1.000000
1645617839,45.067245,7.693334,1.000000
1645617839,45.067245,7.693334,1.000000
1645617900,45.068127,7.693298,1.000000
1645617900,45.068127,7.693298,1.000000
1645617931,45.067204,7.693277,1.000000
1645618173,45.067154,7.692107,1.312286
1645618173,45.067154,7.692107,1.000000
1645618211,45.067150,7.693462,1.000000
1645618211,45.067150,7.693462,2.142978
1645618228,45.067390,7.689689,2.142978
1645618241,45.067150,7.693469,2.142978
1645618309,45.066803,7.693052,2.142978
1645618309,45.066803,7.693052,2.712255
1645618332,45.067150,7.693464,2.712255
1645618332,45.067150,7.693464,1.172168
1645618336,45.066940,7.693195,1.172168
1645618372,45.067146,7.693464,1.172168
1645618405,45.068016,7.688295,1.172168
1645618405,45.068016,7.688295,2.110832
1645618408,45.067127,7.693457,2.110832
1645618982,45.066280,7.693867,1.000000
1645618982,45.066280,7.693867,2.885684
1645619004,45.066006,7.694054,2.885684
1645619036,45.067150,7.693461,2.885684
1645619036,45.067150,7.693461,1.000000
1645619066,45.065918,7.694232,1.000000
1645619099,45.067162,7.693463,1.000000
1645619099,45.067162,7.693463,1.000000
1645619145,45.066483,7.693388,1.000000
1645619160,45.067108,7.693453,1.000000
1645619160,45.067108,7.693453,1.380235
1645619227,45.066654,7.693649,1.380235
1645619227,45.066654,7.693649,1.583087
1645619253,45.067154,7.693466,1.583087
1645619267,45.066822,7.693253,1.583087
1645619285,45.067154,7.693458,1.583087
1645619285,45.067154,7.693458,2.153668
1645619471,45.066975,7.691257,1.000000
1645619471,45.066975,7.691257,1.362908
1645619514,45.067150,7.693457,1.362908
1645619530,45.067127,7.693062,1.362908
1645619530,45.067127,7.693062,1.148514
1645619545,45.067150,7.693450,1.148514
1645620390,45.067337,7.693802,9.312670
1645620390,45.067337,7.693802,1.000000
1645620414,45.067150,7.693484,1.000000
1645620506,45.067524,7.693469,1.000000
1645620506,45.067524,7.693469,1.000000
1645620571,45.067944,7.693622,1.000000
1645620571,45.067944,7.693622,1.230349
1645620602,45.068123,7.693203,1.230349
1645620602,45.068123,7.693203,1.000000
1645620633,45.068314,7.692708,1.000000
1645620666,45.067719,7.693365,1.000000
1645620666,45.067719,7.693365,1.000000
1645620669,45.068462,7.692762,1.000000
1645620697,45.067749,7.693292,1.000000
1645620702,45.068733,7.692911,1.000000
1645620728,45.068077,7.693277,1.000000
1645620728,45.068077,7.693277,3.553017
1645620737,45.068989,7.693231,3.553017
1645620759,45.068371,7.693415,3.553017
1645620796,45.069977,7.693620,3.553017
1645620796,45.069977,7.693620,3.553074
1645620820,45.068523,7.693362,3.553074
1645620849,45.070671,7.693534,3.553074
1645620849,45.070671,7.693534,1.627551
1645620890,45.071087,7.693097,1.627551
1645620921,45.070976,7.692664,1.627551
1645620921,45.070976,7.692664,2.958025
1645620941,45.070553,7.693262,2.958025
1645620952,45.070896,7.692739,2.958025
1645621011,45.070400,7.692961,2.958025
1645621011,45.070400,7.692961,1.000000
1645621044,45.071018,7.692845,1.000000
1645621044,45.071018,7.692845,1.848426
1645621096,45.070728,7.692544,1.848426
1645621096,45.070728,7.692544,1.000000
1645621140,45.071041,7.692838,1.000000
1645621140,45.071041,7.692838,1.000000
1645621166,45.070858,7.691825,1.000000
1645621171,45.071011,7.692795,1.000000
1645621235,45.070534,7.692262,1.000000
1645621235,45.070534,7.692262,1.000000
1645621266,45.070175,7.692442,1.000000
1645621266,45.070175,7.692442,1.227535
1645621615,45.070499,7.692441,1.000000
1645621646,45.070778,7.692514,2.637285
1645621679,45.070492,7.692336,2.637285
1645621679,45.070492,7.692336,1.567852
1645621708,45.070778,7.692310,1.567852
1645622221,45.070480,7.692346,1.000000
1645622221,45.070480,7.692346,1.000000
1645622239,45.070786,7.692300,1.000000
1645623387,45.070477,7.692320,1.000000
1645623387,45.070477,7.692320,1.000000
1645623416,45.070847,7.692407,1.000000
1645623416,45.070847,7.692407,1.000000
1645625753,45.070972,7.692157,2.919708
1645625753,45.070972,7.692157,1.579084
1645626342,45.070675,7.692411,1.000000
1645626342,45.070675,7.692411,3.668569
1645627221,45.070961,7.692299,1.000000
1645627221,45.070961,7.692299,1.000000
1645627560,45.070595,7.692107,1.000000
1645627560,45.070595,7.692107,1.000000
1645627727,45.070732,7.692443,1.000000
1645627727,45.070732,7.692443,1.000000
1645633528,45.057739,7.680952,1.000000
1645633528,45.057739,7.680952,1.000000
1645634770,45.058598,7.679640,2.832378
1645634770,45.058598,7.679640,1.000000
1645634808,45.057735,7.680933,1.000000
1645636143,45.054321,7.678500,2.004278
1645636143,45.054321,7.678500,1.000000
1645636198,45.057735,7.680931,1.000000
1645636215,45.058601,7.681823,1.000000
1645636215,45.058601,7.681823,1.000000
1645636228,45.057743,7.680939,1.000000
1645637096,45.058075,7.680326,3.119513
1645637096,45.058075,7.680326,1.000000
1645637107,45.057751,7.680903,1.000000
1645637107,45.057751,7.680903,1.000000
1645637188,45.058537,7.682218,1.000000
1645637188,45.058537,7.682218,5.834687
1645637199,45.057747,7.680944,5.834687
1645637345,45.060188,7.680720,1.162931
1645637345,45.060188,7.680720,3.893565
1645637385,45.057735,7.680936,3.893565
1645637458,45.058369,7.680021,3.893565
1645637458,45.058369,7.680021,1.000000
1645637479,45.057735,7.680931,1.000000
1645637479,45.057735,7.680931,3.983365
1645639750,45.057739,7.680947,1.000000
1645639750,45.057739,7.680947,1.000000
1645640024,45.057732,7.680923,6.072766
1645640024,45.057732,7.680923,1.000000
1645640299,45.057747,7.680937,1.000000
1645640299,45.057747,7.680937,1.000000
1645640605,45.057743,7.680935,1.000000
1645640605,45.057743,7.680935,1.000000
1645640908,45.057739,7.680926,6.299223
1645640908,45.057739,7.680926,5.005946
1645641075,45.057827,7.679494,1.000000
1645641075,45.057827,7.679494,1.000000
1645641089,45.057747,7.680924,1.000000
1645641153,45.055992,7.679096,1.000000
1645641153,45.055992,7.679096,3.560232
1645641194,45.057739,7.680937,3.560232
1645641194,45.057739,7.680937,1.000000
1645641466,45.057739,7.680931,1.000000
1645641466,45.057739,7.680931,1.000000
1645642023,45.057323,7.680653,2.399909
1645642023,45.057323,7.680653,8.206125
1645642034,45.057739,7.680935,8.206125
1645642227,45.056953,7.680400,3.674893
1645642227,45.056953,7.680400,9.274752
1645642290,45.057762,7.680833,9.274752
1645642290,45.057762,7.680833,8.545111
1645642387,45.058521,7.681232,6.979447
1645642387,45.058521,7.681232,8.468388
1645642396,45.057751,7.680923,8.468388
1645642687,45.061062,7.682539,10.065063
1645642687,45.061062,7.682539,4.807031
1645642727,45.057747,7.680909,4.807031
1645643769,45.056763,7.681156,1.000000
1645643769,45.056763,7.681156,3.672728
1645643782,45.057743,7.680929,3.672728
1645643830,45.057098,7.680721,3.672728
1645643830,45.057098,7.680721,7.319993
1645643842,45.057735,7.680925,7.319993
1645643948,45.058189,7.680507,5.335786
1645643948,45.058189,7.680507,6.030587
1645643966,45.057739,7.680936,6.030587
1645644174,45.057880,7.680132,5.781310
1645644174,45.057880,7.680132,6.630678
1645644206,45.057739,7.680932,6.630678
1645644206,45.057739,7.680932,4.635259
1645644230,45.057446,7.680617,4.635259
1645644266,45.057739,7.680931,4.635259
1645644266,45.057739,7.680931,2.777976
1645644286,45.058037,7.680729,2.777976
1645644296,45.057739,7.680934,2.777976
1645644356,45.058041,7.680821,2.777976
1645644356,45.058041,7.680821,2.972569
1645644387,45.057739,7.680940,2.972569
1645644387,45.057739,7.680940,1.574604
1645644684,45.057552,7.680029,1.000000
1645644684,45.057552,7.680029,2.848349
1645644718,45.057739,7.680929,2.848349
1645644882,45.057446,7.681119,3.700648
1645644882,45.057446,7.681119,1.000000
1645644898,45.057735,7.680932,1.000000
1645645762,45.057068,7.681121,4.704961
1645645762,45.057068,7.681121,1.000000
1645645822,45.057568,7.680585,1.000000
1645645822,45.057568,7.680585,2.408071
1645645865,45.057739,7.680932,2.408071
1645645865,45.057739,7.680932,5.120709
1645646064,45.057785,7.680160,4.634745
1645646064,45.057785,7.680160,3.052005
1645646077,45.057739,7.680909,3.052005
1645646125,45.054913,7.677233,3.052005
1645646125,45.054913,7.677233,2.510227
1645646168,45.057739,7.680926,2.510227
1645646168,45.057739,7.680926,4.887466
1645646311,45.057137,7.680734,4.204727
1645646311,45.057137,7.680734,1.000000
1645646348,45.056812,7.682096,1.000000
1645646348,45.056812,7.682096,4.697336
1645646381,45.057743,7.680942,4.697336
1645646390,45.055424,7.678052,4.697336
1645646442,45.057739,7.680932,4.697336
1645646442,45.057739,7.680932,3.841901
1645646488,45.054813,7.677480,3.841901
1645646488,45.054813,7.677480,5.174326
1645646532,45.057739,7.680939,5.174326
1645646532,45.057739,7.680939,8.012307
1645646556,45.059605,7.681603,8.012307
1645646581,45.057693,7.680613,8.012307
1645646581,45.057693,7.680613,11.178768
1645646631,45.057926,7.680803,11.178768
1645648410,45.057743,7.680926,9.703307
1645648410,45.057743,7.680926,7.728722
1645648680,45.057743,7.680930,10.880167
1645648680,45.057743,7.680930,9.331969
1645648951,45.057739,7.680932,7.047467
1645648951,45.057739,7.680932,6.897861
1645649221,45.057743,7.680927,6.651521
1645649221,45.057743,7.680927,9.535861
1645649363,45.057148,7.680451,8.564199
1645649363,45.057148,7.680451,6.131964
1645649400,45.057732,7.680923,6.131964
1645649400,45.057732,7.680923,6.553145
1645649456,45.057549,7.680571,6.553145
1645649491,45.057743,7.680914,6.553145
1645649491,45.057743,7.680914,7.869924
1645649538,45.057415,7.680704,7.869924
1645649538,45.057415,7.680704,7.118324
1645649551,45.057732,7.680926,7.118324
1645649600,45.057205,7.680421,7.118324
1645649600,45.057205,7.680421,8.362511
1645649612,45.057732,7.680907,8.362511
1645650747,45.056042,7.680493,6.901637
1645650747,45.056042,7.680493,3.991765
1645650777,45.058475,7.681449,3.991765
1645650810,45.057701,7.681987,3.991765
1645650810,45.057701,7.681987,9.694970
1645650824,45.057835,7.680668,9.694970
1645650843,45.056042,7.680493,9.694970
1645650843,45.056042,7.680493,5.953305
1645650876,45.057732,7.680917,5.953305
1645650903,45.056812,7.682096,5.953305
1645650903,45.056812,7.682096,7.776980
1645650936,45.057739,7.680918,7.776980
1645651123,45.057224,7.680801,6.621641
1645651123,45.057224,7.680801,10.020542
1645651144,45.056042,7.680493,10.020542
1645651144,45.056042,7.680493,7.312702
1645651176,45.057735,7.680924,7.312702
1645652026,45.057693,7.681311,7.806769
1645652026,45.057693,7.681311,5.115956
1645652049,45.057735,7.680926,5.115956
1645652049,45.057735,7.680926,7.991106
1645652127,45.057713,7.681457,7.991106
1645652127,45.057713,7.681457,6.157355
1645652142,45.057735,7.680932,6.157355
1645652301,45.057732,7.680925,4.951971
1645652301,45.057732,7.680925,7.823306
1645655563,45.057735,7.680918,6.119719
1645655563,45.057735,7.680918,5.233705
1645655833,45.057854,7.680469,3.978037
1645655833,45.057854,7.680469,6.544297
1645662860,45.058151,7.681889,1.571699
1645662860,45.058151,7.681889,2.286990
1645662917,45.057774,7.680377,2.286990
1645662917,45.057774,7.680377,1.056449
1645662971,45.057735,7.680922,1.056449
1645662971,45.057735,7.680922,1.835292
1645662989,45.058266,7.679299,1.835292
1645663048,45.057499,7.680555,1.835292
1645663048,45.057499,7.680555,1.000000
1645663061,45.057728,7.680912,1.000000
1645663152,45.057735,7.680929,2.862824
1645663152,45.057735,7.680929,3.434807
1645677032,45.057735,7.680919,1.000000
1645677032,45.057735,7.680919,1.000000
1645677065,45.058598,7.680584,1.000000
1645677065,45.058598,7.680584,1.000000
1645677126,45.057594,7.680760,1.000000
1645677126,45.057594,7.680760,1.000000
1645677199,45.058136,7.681156,1.000000
1645677199,45.058136,7.681156,1.000000
1645677239,45.057739,7.680918,1.000000
1645677305,45.057659,7.680810,1.000000
1645677305,45.057659,7.680810,1.000000
1645677621,45.057968,7.681203,1.000000
1645677621,45.057968,7.681203,1.000000
1645677630,45.057735,7.680935,1.000000
1645693772,45.057735,7.680940,2.648256
1645693772,45.057735,7.680940,4.552800
1645694250,45.057739,7.680953,5.272787
1645694250,45.057739,7.680953,4.565454
1645694586,45.057732,7.680973,6.889813
1645694586,45.057732,7.680973,6.889813
1645695935,45.057571,7.680629,7.501518
1645695935,45.057571,7.680629,8.160272
1645696099,45.057735,7.680934,6.005464
1645696099,45.057735,7.680934,6.099912
1645696255,45.058353,7.681234,6.988719
1645696255,45.058353,7.681234,8.216529
1645696279,45.057735,7.680930,8.216529
1645696279,45.057735,7.680930,6.008158
1645696449,45.058247,7.681308,9.210585
1645696449,45.058247,7.681308,6.268011
1645696461,45.057739,7.680936,6.268011
1645696668,45.058971,7.682089,9.266888
1645696668,45.058971,7.682089,9.510802
1645696702,45.057739,7.680910,9.510802
